IDX,score
2118,187.75
2119,363.85
2120,343.15
2121,365.9606
2122,185.5
2123,187.0265
2124,374.45
2125,341.0553
2126,186.2553
2127,270.9
2128,187.3
2129,371.9
2130,255.2106
2131,163.2053
2132,374.45
2134,94.7053
2135,94.1424
2136,184.9159
2137,364.45
2138,361.9
2139,362.0553
2140,371.9
2141,273.4765
2142,361.75
2143,362.0553
2144,346.1871
2145,361.9
2146,364.9
2147,259.4212
2148,184
2149,363.85
2150,363.85
2151,95.9265
2152,274.8159
2153,361.9
2154,270.05
2155,258.8106
2156,371.9
2157,371.9
2158,371.9
2159,361.9
2160,361.9
2161,363.85
2162,361.9
2163,184.25
2164,373.85
2165,374.45
2166,373.85
2167,365
2168,348.85
2169,364.45
2170,374.45
2171,254.9053
2172,361.9
2173,361.9
2174,361.9
2175,435
2176,184
2177,361.9
2178,365.5583
2179,363.7424
2180,445.95
2181,361.3
2182,348.85
2183,361.3
2184,364.45
2185,361.75
2186,361.25
2187,361.25
2188,361.25
2189,361.25
2190,361.75
2191,361.75
2192,187.3
2193,270.05
2194,271.1106
2195,363.7424
2196,365.8636
2198,92.3
2199,94.7424
2200,94.7053
2201,364.45
2202,3.6636
2203,3.053
2204,361.9
2205,363.85
2206,274.4401
2207,362.3606
2208,188.5318
2209,0.9159
2210,361.9
2211,269.5553
2212,281.25
2213,269
2214,361.9
2215,339.25
2216,339.85
2217,282.3636
2218,364.45
2219,278.25
2220,248.6
2221,372.35
2222,371.9
2223,379.6295
2224,362.6765
2225,339.25
2226,98.8454
2227,375.65
2228,257.6053
2229,187.9424
2230,361.3
2231,186.8
2232,361.75
2233,270.6712
2234,95.6583
2235,257.6053
2236,178.3659
2237,184
2238,95.0106
2239,363.95
2240,361.9
2241,361.9
2242,269.7659
2243,365.0606
2244,271.55
2245,364.45
2246,257.0053
2247,97.4901
2248,361.9
2249,361.9
2250,3.6636
2251,268.85
2252,94.1318
2254,187.0053
2255,192.1954
2256,0.9159
2257,185.5159
2258,362.8106
2259,257.6053
2260,93.2159
2261,271.8606
2262,255.2106
2263,175.95
2264,277.356
2265,184.6
2266,349.15
2267,364.1553
2268,361.9
2269,361.9
2270,184.6106
2271,187.3
2273,361.9
2274,361.9
2275,361.75
2276,361.15
2277,185.5265
2278,187.6159
2279,258.95
2281,192.3295
2283,362.2
2284,370.0445
2285,364.45
2286,362.8
2287,186.1106
2288,350.2
2289,362.9553
2290,363.4053
2291,269.1553
2292,362.6765
2293,284.4636
2294,187.6053
2295,348.55
2296,364.203
2297,364.203
2298,366.3295
2299,364.1924
2300,348.25
2301,362.5212
2302,364.45
2303,363.85
2304,361.9
2305,361.75
2306,371.9
2307,361.75
2308,254.75
2309,434.4
2310,364.9
2311,446.7053
2312,195.2484
2313,270.95
2314,361.9
2315,361.9
2316,361.9
2317,364.45
2318,371.9
2319,364.45
2320,364.45
2321,362.5053
2322,279.6
2323,258.95
2324,364.1553
2325,363.25
2326,365.0712
2327,434.4
2328,371.9
2329,92.9
2330,248.15
2331,185.8053
2332,363.85
2333,180.7818
2335,361.75
2336,186.7
2337,364.45
2338,186.25
2339,279.15
2344,279.6
2346,279.6
2347,184.6
2349,279.15
2353,278.1
2354,278.7
2355,371.9
2356,393.5339
2357,279.15
2358,367.5765
2359,361.3
2360,361.9
2361,93.8159
2362,187.4106
2363,366.6454
2364,371.4
2366,189.1318
2367,371.9
2368,361.9
2369,361.9
2370,365.8
2371,186.25
2372,374.45
2373,361.9
2374,187.3
2375,456.85
2376,258.35
2377,279.15
2378,278.85
2379,254.9053
2380,365.1083
2381,371.9
2382,364.45
2383,362.2
2384,361.75
2385,281.7
2386,361.3
2387,185.65
2388,279.15
2389,279.15
2390,93.5106
2391,364.1553
2392,186.1106
2393,281.7
2394,279.15
2395,364.7659
2396,186.7
2397,185.8053
2398,187.3
2399,361.3
2400,92.9106
2401,448.75
2402,255.0553
2403,364.7553
2404,188.2159
2405,275.603
2406,363.2606
2407,364.45
2408,93.2159
2412,97.806
2413,270.05
2414,269.75
2415,92.3
2416,92.3
2417,92.3
2418,92.3
2419,92.3
2420,92.3
2421,92.3
2422,92.3
2423,364.7553
2424,342.55
2425,186.7
2426,361.9
2427,361.4553
2428,93.5212
2429,361.15
2431,364.7659
2432,255.2106
2433,361.3
2434,254.3053
2435,197.3908
2436,371.9
2437,270.05
2438,361.75
2439,364.45
2440,339.25
2441,99.6272
2442,363.8977
2443,362.8
2444,363.85
2445,361.9
2446,436.95
2447,362.2053
2448,362.65
2449,364.45
2450,361.75
2451,92.9
2452,365.35
2453,362.2
2454,364.1765
2455,371.3
2456,362.2159
2457,364.45
2458,361.9
2459,93.2159
2460,269.7553
2461,361.9
2462,361.7
2464,93.5212
2465,270.0712
2466,363.85
2467,187.0212
2468,371.9
2469,376.6242
2470,364.45
2471,364.45
2472,187.9106
2473,280.9553
2474,437.55
2476,348.7
2477,362.8
2478,364.7553
2479,93.5212
2480,362.2
2481,364.45
2482,365.2
2483,340.3159
2484,365.1083
2485,361.75
2486,362.9553
2487,361.15
2488,247.55
2489,274.0159
2490,361.15
2491,92.6159
2492,362.9712
2493,361.75
2494,434.4
2495,272.7583
2498,365.6553
2499,372.35
2500,279.15
2501,247.55
2502,279.15
2503,362.3606
2504,361.9
2505,272.2
2506,363.85
2507,274.0295
2508,364.45
2509,279.15
2510,351.7053
2511,362.2
2512,361.75
2513,339.25
2514,339.25
2515,281.8712
2516,363.85
2517,434.25
2518,365.35
2519,364.45
2520,185.0659
2521,362.2
2522,364.45
2523,365.5106
2524,361.9
2525,342.65
2526,361.9106
2527,364.7553
2528,364.7553
2529,362.3712
2530,361.9
2531,446.4
2532,257.6053
2533,444.0636
2534,92.9212
2535,361.9
2536,177.4977
2537,185.3712
2538,361.75
2539,362.8106
2540,362.2
2541,187.3318
2542,364.45
2543,363.85
2544,364.45
2545,94.7053
2546,371.9
2547,363.1159
2548,94.4
2549,361.9
2550,251.4712
2551,340.1659
2552,339.85
2553,364.1553
2554,92.0053
2555,364.7553
2556,361.9
2557,256.4106
2558,249.0765
2559,187.3
2560,363.1053
2561,365.703
2562,268.85
2563,362.8
2564,282.0424
2565,438.0795
2566,273.7818
2567,367.2295
2568,361.75
2569,369.3666
2570,362.9553
2571,362.65
2572,362.65
2573,364.6477
2574,348.7
2575,103.7143
2576,96.3871
2577,362.0606
2578,92.9106
2579,362.9553
2580,381.0484
2581,258.5
2582,348.85
2583,282.3212
2584,364.45
2585,361.6053
2586,349.4606
2587,188.5053
2588,372.35
2589,85.8606
2590,350.8
2592,92.6159
2593,361.75
2594,364.1553
2595,372.35
2596,372.35
2597,351.4
2598,280.05
2599,186.2553
2600,456.3553
2601,361.9
2602,361.9
2603,361.9
2604,361.9
2605,361.9
2606,361.9
2607,189.5659
2608,269
2609,364.1553
2610,188.2
2611,184.15
2612,375.1832
2613,282.6318
2614,371.9
2615,361.75
2616,273.4765
2617,372.2
2618,92.6053
2619,361.15
2620,372.35
2621,363.2765
2622,371.9
2623,361.75
2624,178.1606
2625,361.25
2626,94.7053
2628,365.9765
2629,187.6159
2630,437.05
2631,369.103
2632,275.2348
2633,361.75
2634,254.9053
2635,94.753
2636,363.5924
2637,187.3106
2638,165.6689
2639,185.5265
2640,94.4
2641,361.9
2642,361.9
2643,249.3712
2644,361.9
2645,361.9
2646,95.3636
2647,271.2318
2648,188.2159
2649,269
2650,276.75
2651,349.6159
2652,187.9424
2653,186.7
2654,272.1606
2655,188.2159
2656,184.75
2657,192.2166
2658,255.5159
2659,361.9
2660,271.5977
2661,363.85
2662,187.0053
2663,364.45
2664,257.3
2665,93.2159
2666,371.9
2667,364.1553
2668,271.55
2669,95.6212
2670,187.6159
2671,92.4606
2672,92.3106
2673,187.0053
2674,270.9
2675,91.85
2676,362.2
2677,362.8106
2678,361.9
2680,342.2553
2681,361.15
2682,271.2606
2683,269.6106
2684,317.91
2685,272.2924
2686,361.75
2687,271.8553
2688,186.7
2689,272.8659
2690,435.7924
2691,361.3
2692,194.6855
2694,365.9606
2695,361.9
2696,361.9
2697,188.2318
2698,349.3
2699,257.3
2700,364.45
2701,364.7553
2702,435
2703,185.5265
2704,186.7
2705,371.9
2706,371.9
2707,371.9
2708,361.3
2709,287.1037
2710,361.6053
2713,351.7053
2714,364.45
2715,363.2871
2716,361.75
2718,363.1212
2719,361.75
2720,92.4
2721,185.8053
2722,91.7
2723,434.4
2724,91.7
2725,362.2
2726,362.2
2727,95.0106
2728,365.35
2729,282.9106
2730,378.0765
2731,272.1606
2732,364.45
2733,365.35
2734,361.15
2735,361.3
2736,361.9
2737,361.9
2738,363.85
2739,255.2106
2740,349.3
2741,433.8
2742,362.35
2743,364.4606
2744,269.7659
2745,255.2106
2746,361.75
2747,361.75
2748,269
2749,190.5613
2750,361.75
2751,362.2
2752,247.55
2753,257.3
2754,361.75
2755,185.3553
2756,371.3
2757,434.85
2758,434.85
2759,434.85
2760,434.85
2761,339.85
2762,254.9053
2763,434.85
2764,268.25
2765,361.9
2766,361.9
2767,361.9
2768,362.35
2769,361.9
2770,364.45
2771,364.45
2772,270.05
2773,268.85
2774,366.6348
2775,363.2606
2776,361.6
2777,434.4
2778,362.8
2779,190.3636
2780,361.9
2781,364.45
2783,248.15
2784,371.9
2785,364.9
2786,361.15
2787,361.75
2788,362.8
2789,361.75
2790,361.9
2791,362.2
2792,184.9053
2793,448.75
2795,362.2053
2796,269.1553
2797,269.4606
2798,186.4424
2799,95.0106
2800,361.9
2801,351.4
2802,361.9
2803,185.5265
2804,339.85
2805,361.75
2806,272.2553
2807,361.75
2808,361.75
2809,361.75
2810,361.9
2811,361.9
2812,366.2659
2813,361.9
2814,185.2106
2815,361.15
2816,257.6053
2817,362.9553
2818,362.65
2819,446.2
2820,361.15
2821,363.85
2822,94.4
2823,343.8712
2824,270.05
2825,361.75
2826,361.75
2827,361.75
2828,278.25
2829,184.6106
2830,363.2765
2831,363.2765
2832,362.6765
2833,194.3219
2834,361.9
2835,361.9
2836,361.9
2837,187.6053
2838,92.7053
2839,434.25
2840,361.75
2841,363.85
2842,257.6053
2843,363.2606
2844,361.15
2845,361.15
2847,255.0553
2848,361.75
2849,186.7
2850,371.9
2851,424.9
2852,362.5106
2853,363.1
2855,92.4
2856,281.4
2857,343.15
2859,365.9606
2860,382.8007
2861,364.7553
2862,365.8159
2863,365.3659
2864,254.9053
2866,257.6053
2867,363.85
2868,188.8265
2869,435
2870,361.9106
2871,350.2265
2872,254.9053
2873,350.2265
2874,362.9818
2875,372.6553
2876,92.9
2877,372.35
2878,361.75
2881,366.3401
2882,371.5037
2883,189.7265
2884,349.3
2885,362.3712
2886,254.6106
2887,361.4553
2888,371.6
2889,361.75
2890,258.95
2891,363.85
2892,362.2
2893,361.15
2894,361.9
2895,257.6053
2896,361.4553
2897,361.9
2898,281.1
2899,93.8265
2900,361.75
2901,361.75
2902,361.75
2903,191.6325
2904,361.75
2905,362.0553
2906,269.45
2907,254.9053
2908,349.3106
2909,343.6606
2910,94.7318
2911,361.15
2912,361.25
2913,364.45
2914,343.15
2915,281.8712
2916,362.3712
2917,187.1053
2918,362.9553
2919,364.4606
2920,361.75
2921,363.85
2922,189.1159
2923,184.9159
2924,433.6
2925,186.4424
2926,340.4712
2927,424.75
2928,341.3553
2929,371.9
2930,371.9
2931,184.9159
2932,362.3606
2934,361.15
2935,361.75
2936,361.25
2937,361.75
2938,162.0053
2939,189.2606
2940,187.6159
2941,362.65
2942,91.7
2943,268.85
2944,364.9
2945,364.7553
2946,364.1765
2949,272.4659
2950,257.6053
2951,280.65
2952,280.65
2953,362.35
2954,342.05
2955,187.9212
2956,352.0583
2957,271.55
2958,376.8553
2959,364.4606
2960,269.55
2961,271.55
2962,271.55
2965,273.4295
2966,342.55
2967,342.55
2968,339.85
2969,371.9
2970,187.3106
2971,281.4
2972,268.85
2973,269.4606
2974,260.1
2975,361.75
2976,362.5053
2977,361.9
2978,361.75
2979,186.1106
2980,185.8053
2981,184.9159
2982,255.0553
2983,339.4
2985,342.65
2986,373.4802
2987,339.4
2988,363.85
2989,363.85
2990,371.9
2991,362.2
2992,94.4
2993,281.4
2994,351.4
2996,190.1765
2997,190.6901
2998,272.55
2999,343.05
3000,343.05
3001,343.05
3002,343.05
3003,343.05
3004,189.7265
3005,258.5053
3006,356.0272
3007,366.2659
3008,361.3
3009,254.9053
3010,362.65
3011,362.2
3012,343.05
3013,258.5053
3014,365.35
3015,254.5553
3016,186.4159
3017,361.75
3018,361.75
3019,361.75
3020,361.75
3021,361.9
3022,361.9
3023,361.9
3024,361.9
3025,343.05
3026,343.05
3027,343.05
3028,343.05
3029,188.2159
3030,94.7318
3031,185.5
3033,270.05
3034,93.2053
3035,282.0212
3036,361.9
3037,361.9
3038,361.9
3039,273.0765
3040,279.0053
3041,186.7
3042,95.0477
3044,273.6871
3045,162.4
3046,187.6636
3047,364.45
3048,278.1053
3050,255.2106
3051,361.9
3052,269.7659
3053,363.5659
3054,91.7
3055,271.55
3056,446.65
3057,364.4606
3058,367.0212
3059,257.3
3060,257.6053
3061,257.6053
3062,188.5053
3063,436.95
3064,367.8189
3065,361.9
3066,188.2
3067,188.5053
3068,188.2
3069,184.15
3070,362.9553
3071,185.5
3072,342.55
3073,340.3053
3074,361.75
3075,361.9
3076,186.7
3077,364.45
3078,361.25
3079,434.25
3080,364.9
3081,361.3
3082,348.25
3083,364.45
3084,363.85
3085,364.45
3086,361.9
3087,361.9
3088,361.9
3089,361.9
3090,340
3091,270.05
3092,282.0053
3093,374.7553
3094,186.7477
3095,374.45
3096,187.0053
3097,361.3
3098,361.75
3099,371.9
3100,273.7348
3101,91.7
3102,363.85
3103,363.85
3104,363.95
3105,361.9
3106,95.9742
3107,361.75
3108,271.55
3109,363.85
3110,280.65
3111,361.75
3112,187.4106
3113,361.9
3114,184.75
3115,361.9
3116,363.85
3117,362.35
3118,371.3
3119,363.1053
3120,366.2659
3121,373.4
3123,192.8113
3124,381.065
3125,273.3818
3126,368.5477
3127,272.1606
3128,272.7712
3129,339.85
3130,363.8712
3131,371.9
3132,178.5553
3133,271.55
3134,339.25
3135,361.75
3136,188.553
3137,283.5477
3138,256.85
3139,361.4
3140,350.2
3141,446.3553
3142,361.75
3143,361.3
3144,257.6053
3145,365.5106
3146,361.9
3147,341.2
3148,361.75
3149,339.4
3150,361.4553
3151,361.75
3152,272.7712
3153,281.7159
3154,281.1053
3155,258.8053
3156,281.2606
3157,283.5477
3158,373.5606
3159,281.7159
3160,189.1106
3161,376.8553
3162,282.0159
3163,362.8
3164,186.1106
3165,364.4606
3166,365.0606
3167,434.85
3168,281.709
3169,188.5212
3170,280.05
3171,373.4159
3172,361.25
3173,177.5606
3174,93.2159
3175,278.85
3176,368.7712
3177,187.3
3178,186.4424
3179,361.3
3180,185.5159
3181,188.8106
3182,276.6477
3183,188.5318
3184,361.15
3185,270.4712
3186,361.75
3187,361.9
3188,255.0553
3189,271.8553
3190,363.8712
3191,366.7689
3192,361.3
3193,186.7212
3194,364.45
3195,281.0553
3196,254.6
3197,364.9477
3198,365.2053
3199,257.6053
3200,279.6265
3201,269
3202,254.9053
3203,279.6265
3204,371.3
3205,281.0553
3206,364.7553
3207,189.4477
3208,361.7606
3209,361.25
3210,190.4113
3211,362.2
3212,371.9
3213,187.1712
3214,270.05
3215,367.2265
3216,273.7606
3217,366.5818
3218,257.0053
3219,362.35
3220,361.9
3221,361.3
3222,363.25
3223,371.9
3224,282.3265
3225,361.75
3226,361.9
3227,372.2
3228,272.5159
3229,248.1606
3230,184.6106
3231,364.45
3232,361.75
3233,269.8606
3234,363.2871
3235,162.1553
3236,362.0553
3237,188.8848
3238,362.2
3239,522.1553
3240,364.3371
3241,185.65
3242,361.9
3243,184.4053
3244,254.9053
3245,364.45
3246,361.75
3247,361.9
3248,446.65
3249,361.9
3250,343.15
3251,257.6053
3252,375.6606
3253,364.45
3254,362.35
3255,340
3256,434.85
3257,434.25
3258,371.9
3259,255.0553
3260,343.953
3261,342.55
3262,363.85
3263,361.9
3264,363.85
3265,362.2
3266,362.0553
3267,365.8636
3268,361.75
3269,92.7053
3270,339.25
3271,361.9
3272,361.75
3273,343.15
3274,92.7053
3275,361.15
3276,375.3553
3277,348.8106
3278,194.6855
3279,364.9
3280,281.7
3281,364.7553
3282,446.2
3283,364.7659
3284,446.8
3285,364.7553
3286,364.45
3287,92.6053
3288,361.7606
3289,364.45
3290,187.7636
3291,364.4606
3292,181.4742
3293,362.2053
3294,363.1212
3295,339.6606
3296,186.7
3297,361.3
3298,368.5636
3299,186.7
3300,274.9454
3301,178.4553
3302,364.7553
3303,363.4053
3304,361.3
3305,271.903
3306,435
3307,435.0106
3308,187.9212
3309,361.75
3310,361.75
3311,437.8553
3312,437.55
3313,361.15
3314,362.3606
3315,361.9
3316,364.3212
3317,281.4106
3318,363.4053
3319,361.15
3320,361.15
3321,188.5053
3322,371.9
3323,365.5583
3324,281.4106
3325,361.9
3326,364.45
3327,361.3
3328,362.35
3329,371.3
3330,361.15
3331,257.6053
3332,361.9
3333,375.0712
3334,373.85
3335,371.4
3336,250.603
3337,365.9606
3338,362.65
3339,269.4606
3340,364.1553
3341,361.9
3342,280.05
3343,185.8318
3344,364.45
3345,363.95
3346,364.45
3347,363.85
3348,185.2212
3349,361.3
3350,364.45
3351,363.4106
3352,280.05
3353,280.05
3354,364.45
3355,184.9053
3356,189.2606
3357,185.3606
3358,184.9053
3359,254.9053
3360,270.05
3361,185.5265
3362,269.7553
3363,344.6871
3364,361.3
3365,278.2
3366,270.3659
3367,361.9
3368,361.9
3369,361.9
3370,361.9
3371,371.4
3372,250.25
3373,435
3374,364.9
3375,363.1
3376,364.45
3377,361.75
3378,361.9
3379,186.8977
3380,361.25
3381,187.0053
3382,363.85
3383,186.2871
3384,434.25
3385,184.9053
3386,271.8553
3387,362.2
3388,269.55
3389,270.9659
3390,363.85
3391,364.45
3392,177.6053
3393,361.9
3394,362.2
3395,362.2
3396,283.6924
3397,367.0689
3398,14.3491
3399,207.1922
3400,349.6159
3401,93.2265
3402,185.8053
3405,249.6606
3406,371.9
3407,366.1053
3408,365.5477
3409,364.95
3410,364.9
3411,364.45
3412,363.1159
3413,187.3
3414,364.9
3415,371.9
3416,361.9
3417,361.75
3418,361.9
3419,361.9
3420,361.9
3421,361.9
3422,361.9
3423,361.9
3424,361.9
3425,361.9
3426,361.9
3427,361.9
3428,361.9
3429,361.9
3430,361.9
3431,361.9
3432,363.1
3433,271.8553
3434,180.8636
3435,282.4818
3436,254.9053
3437,272.7712
3438,94.1212
3439,362.2
3440,279.1159
3441,363.85
3442,361.9
3443,371.9
3444,94.7053
3445,435
3446,343.15
3447,361.9
3448,372.8
3449,371.4
3450,371.9
3451,186.2871
3452,163.2053
3453,95.9265
3454,434.1
3455,185.2106
3456,375.7083
3457,363.2871
3458,269.45
3459,371.9
3460,271.55
3461,364.9318
3462,94.7053
3463,361.9
3464,280.8318
3465,361.9
3466,371.9
3467,184.4553
3468,255.2106
3470,447.15
3471,187.6053
3472,270.8
3473,278.7
3474,434.1
3475,269
3476,363.85
3477,362.65
3478,361.75
3479,270.8
3480,187.6053
3481,270.05
3482,95.6689
3483,361.9
3484,348.85
3485,364.4606
3486,364.9
3487,364.9
3488,352.3
3489,362.65
3490,362.65
3491,186.4106
3492,364.45
3493,361.9
3494,366.3295
3495,362.8
3496,95.9265
3497,361.3
3498,188.553
3499,434.4
3500,186.7477
3501,185.2106
3502,364.45
3503,254.75
3505,449.1
3506,361.75
3507,361.75
3508,361.75
3509,361.75
3510,364.7871
3511,185.8053
3512,363.4053
3513,279.6
3514,361.55
3515,186.8818
3516,278.25
3517,188.5053
3518,269.7659
3519,177.9553
3520,447.3
3521,271.55
3522,273.4765
3523,339.4
3524,361.75
3525,184.6
3526,449.0553
3527,186.7159
3528,186.1053
3529,254.3053
3530,269.7659
3531,363.2606
3532,189.1159
3533,361.9
3534,361.3
3535,361.15
3536,272.1606
3537,362.9712
3538,446.2
3539,366.0348
3540,98.4166
3541,188.2265
3542,361.15
3543,184.6106
3544,184.3053
3545,362.0553
3546,361.9
3547,361.9
3548,287.9772
3549,363.85
3550,249.6053
3551,363.85
3552,363.85
3553,185.5
3554,188.5318
3555,268.85
3556,362.65
3557,255.0553
3558,351.7053
3559,345.9189
3560,184.9159
3561,362.2
3562,361.9
3563,184.3053
3564,362.6765
3565,95.6583
3566,184.6
3567,282.15
3568,451.2742
3569,177.15
3570,188.8106
3571,268.85
3572,269.75
3573,362.35
3574,361.9
3575,361.9
3576,363.85
3577,362.6659
3578,371.15
3579,361.3
3580,184.75
3581,439.1242
3582,280.05
3583,187.6159
3584,273.4765
3585,187.6053
3586,177.8553
3587,188.5053
3588,177.8553
3589,177.55
3590,364.45
3591,361.9
3592,361.9
3593,361.9
3594,361.75
3595,187.9424
3596,361.7606
3597,10.0749
3598,282.75
3599,340.7765
3600,361.75
3601,271.8553
3602,282.9424
3603,363.85
3604,365.35
3605,269.05
3606,271.55
3607,94.7053
3608,361.75
3609,188.2265
3610,271.55
3611,188.5053
3612,361.75
3613,361.75
3614,184.4553
3615,361.9
3616,279.75
3617,92.6053
3618,271.8553
3619,185.8318
3620,203.368
3621,185.5265
3622,162.9
3623,186.2553
3624,185.0659
3625,185.0659
3626,185.0659
3627,187.6159
3628,185.0659
3629,185.0659
3630,185.0659
3631,435
3632,435
3633,361.9
3634,366.5871
3635,186.7477
3636,355.7219
3637,93.2053
3638,267.65
3639,371.9
3640,363.85
3641,271.7212
3642,269.7553
3643,365.4136
3644,269.9553
3645,434.1
3646,365.2053
3647,365.8159
3648,271.8553
3649,269
3650,361.9
3651,361.9
3652,361.3
3653,371.9
3654,186.5924
3655,349.1553
3656,284.656
3657,282.6318
3658,272.1977
3659,371.9
3660,364.45
3661,364.45
3662,371.9
3663,342.55
3664,364.45
3665,362.65
3666,282.6318
3667,371.6007
3668,340
3669,367.503
3670,342.7583
3671,270.05
3672,361.75
3673,363.95
3674,271.1053
3675,361.9
3676,440.75
3677,376.5765
3678,370.6136
3679,188.5318
3680,190.3636
3681,282.6318
3682,363.85
3683,92.6053
3684,363.85
3685,162.4606
3686,255.95
3687,362.65
3688,94.4
3689,187.6159
3690,163.2053
3691,361.9
3692,278.25
3693,446.65
3694,371.9
3695,186.8659
3696,366.7159
3697,366.1053
3698,366.4106
3699,188.2
3700,364.45
3701,269.95
3702,363.85
3703,270.4265
3704,92.3106
3705,70.3053
3706,270.05
3707,361.75
3708,280.8
3709,361.15
3710,92.9212
3711,92.6159
3712,185.5
3715,268.85
3717,364.45
3718,362.9712
3719,361.9
3720,361.15
3721,369.7136
3722,352.0106
3723,184.9053
3724,92.0053
3725,92.9212
3726,92.3106
3727,188.5053
3728,188.5053
3729,364.45
3730,282.75
3731,363.85
3732,94.7053
3733,92.0053
3734,372.5
3735,371.9
3736,372.5
3737,257.3
3738,283.6659
3739,92.9212
3740,361.3
3741,375.6606
3742,188.5053
3743,371.3
3744,363.85
3745,371.9
3746,269.4606
3747,189.1159
3748,361.3
3749,361.3
3750,361.9
3751,368.4924
3752,271.55
3753,340
3755,186.7
3756,362.6659
3757,184.9053
3758,362.2053
3759,361.9
3760,187.6053
3761,187.053
3762,185.2212
3763,364.45
3764,361.15
3765,362.0659
3766,276.1772
3767,184.6
3768,188.5053
3769,363.2871
3770,363.85
3771,271.55
3772,361.6
3773,361.9
3774,280.2106
3775,274.6977
3776,361.15
3777,361.4553
3778,274.3924
3779,274.3924
3780,271.55
3781,189.753
3782,271.8553
3783,362.8106
3784,365.35
3785,187.053
3786,278.8606
3787,340.3053
3788,273.9924
3789,362.2
3790,434.4
3791,188.5053
3792,185.5265
3793,349.7659
3794,186.1106
3795,446.2
3796,362.8
3797,279.45
3798,271.1053
3799,92.9
3800,435
3801,371.9
3802,371.9
3803,339.85
3804,363.85
3805,434.4
3806,94.753
3807,361.15
3808,364.4606
3809,361.3
3810,343.3371
3811,378.9007
3812,363.5924
3813,270.05
3815,272.8212
3816,185.8053
3817,364.45
3818,364.45
3819,364.45
3820,366.1053
3821,274.0553
3822,362.6659
3823,271.55
3824,351.4
3825,273.4053
3826,184.9053
3827,364.45
3828,187.0053
3829,187.053
3830,459.35
3832,456.8
3833,361.9
3834,371.9
3835,362.0553
3836,94.4
3837,361.75
3838,365.35
3839,269.05
3840,361.9
3841,371.9
3842,199.6408
3843,364.45
3844,371.9
3845,362.8
3846,361.9
3847,361.9
3848,361.9
3849,362.0553
3850,361.15
3851,361.75
3852,163.2053
3853,178.7265
3854,363.1
3855,187.6159
3856,364.45
3857,364.45
3858,364.45
3859,177.8553
3861,186.7
3862,361.6053
3863,362.8
3864,348.3507
3865,269.45
3867,365.6818
3868,94.1318
3869,365.3659
3870,364.45
3871,362.0659
3872,187.3
3873,364.1553
3874,361.75
3875,271.55
3876,271.55
3877,186.7
3878,184.9053
3879,364.1553
3880,255.9553
3881,374.15
3882,362.8
3883,185.8318
3884,365.0712
3885,95.0106
3886,95.0106
3887,188.2265
3888,361.6053
3889,361.4553
3890,361.15
3891,363.85
3892,256.8
3893,270.05
3894,342.55
3895,361.9
3896,280.05
3897,363.85
3898,186.1371
3899,365.0606
3900,284.7424
3901,361.9
3902,361.4
3903,361.25
3904,184
3905,255.0553
3906,191.5583
3907,269
3908,254.4553
3909,365.5106
3910,364.45
3911,365.6553
3912,371.9
3913,259.3401
3914,364.7553
3915,361.75
3916,248.1053
3917,187
3918,424.15
3919,361.4553
3920,361.15
3921,361.15
3922,361.15
3923,254.9053
3924,449.35
3925,361.75
3926,364.7553
3927,362.3606
3928,281.1424
3929,91.7
3930,362.2053
3931,340.7765
3932,186.4424
3933,366.4106
3934,365.8
3935,364.45
3936,184.6106
3937,184.6106
3938,184.6106
3939,184.6106
3940,184.9159
3941,184.3053
3942,447.1
3943,361.75
3944,361.9
3945,371.9
3946,184.6
3947,184.3053
3948,340
3949,361.4
3950,348.25
3951,271.8553
3952,187.3106
3953,363.85
3954,364.45
3955,361.3
3956,362.2
3957,362.2
3958,362.3606
3959,256.1106
3960,371.3
3961,94.1318
3962,341.3871
3963,372.2
3964,364.3371
3965,365.9606
3966,187
3967,387.615
3968,340
3969,188.8106
3970,255.0553
3971,186.7
3972,363.85
3973,189.4848
3974,345.9242
3975,93.2159
3976,426.85
3977,460.2553
3978,460.2553
3979,362.65
3980,362.65
3981,361.15
3982,361.15
3983,279.9212
3984,272.5159
3985,269
3986,425.0553
3987,184
3988,189.5659
3989,92.9
3990,364.9
3991,282.1765
3992,186.8
3993,282.1765
3994,280.05
3995,272.8553
3996,94.1318
3997,106.9544
3998,340.7659
3999,361.4553
4000,362.0659
4001,361.4553
4002,184.4553
4003,361.9
4004,442.3537
4005,192.5378
4006,362.2
4007,362.3712
4008,187.0053
4009,99.3113
4010,365.0712
4011,95.6212
4012,366.2659
4013,364.45
4014,370.8613
4015,272.2106
4016,371.9
4017,363.5659
4018,437.05
4019,187.6053
4020,371.3
4021,377.1606
4022,362.9553
4023,361.75
4024,279.15
4025,92.9106
4026,289.809
4027,364.45
4028,375.35
4029,368.7977
4030,188.9553
4031,269.45
4032,361.75
4033,278.4053
4034,349.1553
4035,371.3
4036,371.3
4037,163.2053
4038,254.7606
4039,187.9212
4040,364.45
4041,191.5848
4042,368.7825
4043,277.4348
4044,374.45
4045,274.0424
4046,191.2795
4047,254.9053
4048,184.6
4049,185.8212
4050,188.5212
4051,362.3712
4052,361.9
4053,255.0553
4054,187.5083
4055,381.7666
4056,257.6053
4057,361.75
4058,365.35
4059,519.3
4060,374.45
4061,371.9
4062,365.35
4063,256.8871
4064,273.9924
4065,364.4606
4066,371.3
4067,185.3659
4068,361.9
4069,271.8553
4070,187.6159
